DUPLICATES,SEQUENTIAL,MAX_MEMORY,ENV_SHARED_CACHE,REPLICATED,ENV_IS_LOCKING,CACHE_MODE,TEMPORARY,JE_FILE_LEVEL,ENV_BACKGROUND_READ_LIMIT,LOCK_DEADLOCK_DETECT,TXN_SERIALIZABLE_ISOLATION,JE_DURABILITY,ADLER32_CHUNK_SIZE,CHECKPOINTER_BYTES_INTERVAL,LOCK_DEADLOCK_DETECT_DELAY,time
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,18.489
1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,6.447
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.857
0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,5.165
0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,9.98
0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,11.673
0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,26.785
1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,6.797
1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,14.943
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,4.376
0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,4.768
0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,10.68
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.993
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,18.618
1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,8.128
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4.741
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5.41
0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,11.223
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,4.742
1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,7.667
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,10.806
0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10.358
1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,7.634
0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,26.873
0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,18.463
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.651
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,7.261
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,8.059
1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,4.387
1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,7.608
1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,6.763
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,8.096
1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,14.86
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.108
0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,10.322
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,14.964
1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,21.35
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,5.38
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,7.727
0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,10.403
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.014
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,10.308
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,11.741
0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,11.641
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,7.543
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,6.449
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,18.773
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,11.071
0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5.152
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.637
1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4.372
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,11.675
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.919
0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,10.285
0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,11.802
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.736
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,4.848
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.344
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,4.321
1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,21.306
0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,23.374
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,7.598
1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,7.919
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4.384
1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,4.402
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14.987
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,23.262
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.508
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10.39
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,18.621
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,6.471
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.727
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,4.416
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,4.399
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.469
1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,4.351
0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,7.498
1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,6.547
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,4.342
1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,4.851
0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,10.682
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,18.705
1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,7.04
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,6.551
0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,9.933
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.005
0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,11.075
1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,4.866
1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,4.34
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,18.627
1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,6.908
0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,23.481
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4.412
0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,18.764
1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,5.366
1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,5.378
